entry_time,exit_time,type,entry_price,exit_price,sl,tp,lot_size,pips,profit,balance,reason,bars_held,conditions,has_order_block
2025-01-02 02:25:00,2025-01-02 09:00:00,SELL,2635.581,2638.08975,2638.08975,2628.0547500000002,0.4,-2508.7499999999636,-100.34999999999854,9899.650000000001,Stop Loss,79,2,False
2025-01-02 09:05:00,2025-01-02 10:15:00,SELL,2638.283,2641.210892857143,2641.210892857143,2629.499321428571,0.34,-2927.8928571429788,-99.54835714286129,9800.10164285714,Stop Loss,14,2,False
2025-01-02 10:25:00,2025-01-02 14:15:00,SELL,2644.753,2648.1425714285715,2648.1425714285715,2634.584285714286,0.29,-3389.571428571344,-98.29757142856897,9701.80407142857,Stop Loss,46,2,False
2025-01-02 14:20:00,2025-01-03 20:35:00,BUY,2646.446,2637.88947,2637.88947,2672.1155899999994,0.11,-8556.529999999839,-94.12182999999823,9607.682241428573,Stop Loss,340,2,True
2025-01-03 20:35:00,2025-01-06 01:15:00,SELL,2638.092,2646.1054619999995,2646.1054619999995,2614.051614000002,0.12,-8013.461999999436,-96.16154399999323,9511.52069742858,Stop Loss,43,2,True
2025-01-06 01:25:00,2025-01-06 04:10:00,SELL,2645.575,2638.3978214285708,2647.967392857143,2638.3978214285708,0.4,7177.178571429067,287.0871428571627,9798.607840285742,Take Profit,33,2,False
2025-01-06 04:15:00,2025-01-06 11:25:00,SELL,2637.833,2643.46082,2643.46082,2620.949540000001,0.17,-5627.819999999701,-95.67293999999492,9702.934900285747,Stop Loss,86,2,True
2025-01-06 11:50:00,2025-01-06 13:35:00,SELL,2645.923,2632.103178571428,2650.529607142857,2632.103178571428,0.21,13819.821428571686,290.2162500000054,9993.151150285752,Take Profit,21,2,False
2025-01-06 13:50:00,2025-01-06 14:15:00,BUY,2626.448,2619.988464285714,2619.988464285714,2645.826607142857,0.15,-6459.535714285721,-96.89303571428582,9896.258114571467,Stop Loss,5,3,False
2025-01-06 14:20:00,2025-01-06 14:50:00,BUY,2622.882,2631.9014940000006,2619.875502,2631.9014940000006,0.33,9019.494000000577,297.64330200001905,10193.901416571485,Take Profit,6,3,True
2025-01-06 15:00:00,2025-01-06 15:10:00,BUY,2633.11,2630.176191,2630.176191,2641.9114270000005,0.35000000000000003,-2933.8090000001102,-102.68331500000387,10091.218101571481,Stop Loss,2,2,True
2025-01-06 15:10:00,2025-01-08 14:35:00,BUY,2631.511,2666.1327790000005,2619.970407,2666.1327790000005,0.09,34621.77900000051,311.59601100000464,10402.814112571486,Take Profit,544,2,True
2025-01-08 14:40:00,2025-01-08 17:35:00,BUY,2665.34,2658.999339,2658.999339,2684.3619830000007,0.16,-6340.661000000182,-101.45057600000291,10301.363536571484,Stop Loss,35,2,True
2025-01-08 17:40:00,2025-01-08 17:50:00,BUY,2653.442,2650.397949,2650.397949,2662.5741529999996,0.34,-3044.050999999854,-103.49773399999505,10197.865802571489,Stop Loss,2,2,True
2025-01-08 18:10:00,2025-01-09 12:30:00,BUY,2654.681,2673.997679,2648.242107,2673.997679,0.16,19316.679000000022,309.06686400000035,10506.932666571489,Take Profit,207,2,True
2025-01-09 12:30:00,2025-01-09 14:25:00,BUY,2673.967,2667.617712,2667.617712,2693.0148639999998,0.17,-6349.287999999888,-107.9378959999981,10398.994770571491,Stop Loss,23,2,True
2025-01-09 14:30:00,2025-01-09 17:05:00,BUY,2672.266,2664.559773,2664.559773,2695.3846810000005,0.13,-7706.227000000126,-100.18095100000164,10298.81381957149,Stop Loss,31,3,True
2025-01-09 17:10:00,2025-01-10 05:35:00,BUY,2665.613,2674.928321428572,2662.5078928571425,2674.928321428572,0.33,9315.321428572133,307.4056071428804,10606.21942671437,Take Profit,137,2,False
2025-01-10 05:35:00,2025-01-10 06:45:00,SELL,2674.594,2677.4037289999997,2677.4037289999997,2666.1648130000012,0.38,-2809.7289999996065,-106.76970199998505,10499.449724714385,Stop Loss,14,2,True
2025-01-10 06:50:00,2025-01-10 08:20:00,SELL,2677.622,2679.3690714285713,2679.3690714285713,2672.3807857142856,0.6,-1747.0714285714166,-104.824285714285,10394.6254390001,Stop Loss,18,2,False
2025-01-10 08:20:00,2025-01-10 13:30:00,BUY,2679.909,2672.1871380000002,2672.1871380000002,2703.0745859999997,0.13,-7721.861999999874,-100.38420599999836,10294.2412330001,Stop Loss,62,2,True
2025-01-10 13:35:00,2025-01-10 14:15:00,BUY,2671.738,2687.5808928571423,2666.4570357142857,2687.5808928571423,0.19,15842.892857142488,301.01496428570726,10595.256197285808,Take Profit,8,3,False
2025-01-10 14:40:00,2025-01-10 15:25:00,SELL,2685.888,2694.1346785714286,2694.1346785714286,2661.147964285714,0.13,-8246.678571428674,-107.20682142857277,10488.049375857234,Stop Loss,9,2,False
2025-01-10 15:40:00,2025-01-13 12:10:00,SELL,2691.799,2671.3278571428573,2698.622714285714,2671.3278571428573,0.15,20471.142857142695,307.0671428571404,10795.116518714374,Take Profit,233,2,False
2025-01-13 12:20:00,2025-01-13 15:55:00,SELL,2672.064,2661.8898214285714,2675.4553928571427,2661.8898214285714,0.32,10174.178571428456,325.5737142857106,11120.690233000085,Take Profit,43,2,False
2025-01-13 16:05:00,2025-01-13 16:55:00,BUY,2666.545,2661.7336020000002,2661.7336020000002,2680.9791939999996,0.23,-4811.397999999826,-110.66215399999601,11010.028079000089,Stop Loss,10,3,True
2025-01-13 16:55:00,2025-01-13 18:25:00,BUY,2661.322,2658.3839550000002,2658.3839550000002,2670.1361349999997,0.37,-2938.0449999998746,-108.70766499999536,10901.320414000093,Stop Loss,18,2,True
2025-01-13 18:30:00,2025-01-13 19:00:00,BUY,2661.484,2658.3839550000002,2658.3839550000002,2670.784134999999,0.35000000000000003,-3100.0449999996817,-108.50157499998888,10792.818839000103,Stop Loss,6,3,True
2025-01-13 19:05:00,2025-01-13 23:05:00,BUY,2657.662,2664.7077142857133,2655.3134285714286,2664.7077142857133,0.46,7045.7142857135295,324.10285714282236,11116.921696142927,Take Profit,36,2,False
2025-01-13 23:05:00,2025-01-15 13:30:00,BUY,2664.571,2689.2250359999994,2656.352988,2689.2250359999994,0.14,24654.03599999945,345.15650399999237,11462.07820014292,Take Profit,449,2,True
2025-01-15 13:30:00,2025-01-15 13:55:00,SELL,2687.908,2691.2075189999996,2691.2075189999996,2678.009443000001,0.35000000000000003,-3299.518999999691,-115.4831649999892,11346.595035142931,Stop Loss,5,2,True
2025-01-15 14:05:00,2025-01-15 20:05:00,SELL,2689.768,2695.4045714285717,2695.4045714285717,2672.858285714285,0.2,-5636.571428571642,-112.73142857143284,11233.863606571498,Stop Loss,72,2,False
2025-01-15 20:05:00,2025-01-16 16:50:00,BUY,2694.876,2722.0964730000005,2685.802509,2722.0964730000005,0.12,27220.47300000031,326.64567600000373,11560.509282571502,Take Profit,237,2,True
2025-01-16 16:55:00,2025-01-16 17:35:00,SELL,2720.339,2723.8624999999997,2723.8624999999997,2709.7685000000006,0.33,-3523.4999999997854,-116.27549999999292,11444.23378257151,Stop Loss,8,2,False
2025-01-16 17:35:00,2025-01-16 18:55:00,BUY,2724.168,2714.9573250000003,2714.9573250000003,2751.8000249999996,0.12,-9210.67499999981,-110.52809999999772,11333.705682571512,Stop Loss,16,2,True
2025-01-16 18:55:00,2025-01-17 01:25:00,BUY,2715.24,2709.945342,2709.945342,2731.123973999999,0.21,-5294.657999999799,-111.18781799999579,11222.517864571517,Stop Loss,66,2,True
2025-01-17 01:30:00,2025-01-17 09:20:00,BUY,2710.894,2707.788501,2707.788501,2720.210496999999,0.36,-3105.4989999997815,-111.79796399999213,11110.719900571525,Stop Loss,94,3,True
2025-01-17 09:35:00,2025-01-17 09:50:00,BUY,2707.346,2704.860285714286,2704.860285714286,2714.803142857142,0.45,-2485.714285714039,-111.85714285713175,10998.862757714393,Stop Loss,3,3,False
2025-01-17 10:10:00,2025-01-17 13:20:00,BUY,2703.935,2711.8144999999995,2701.3085,2711.8144999999995,0.42,7879.4999999995525,330.9389999999812,11329.801757714373,Take Profit,38,3,False
2025-01-17 13:20:00,2025-01-17 20:00:00,BUY,2710.643,2701.462833,2701.462833,2738.183501,0.12,-9180.166999999983,-110.1620039999998,11219.639753714373,Stop Loss,80,2,True
2025-01-17 20:05:00,2025-01-19 23:20:00,BUY,2700.604,2698.744214285714,2698.744214285714,2706.1833571428574,0.6,-1859.785714285863,-111.58714285715178,11108.052610857221,Stop Loss,26,2,False
2025-01-19 23:30:00,2025-01-20 00:05:00,BUY,2697.319,2694.34375,2694.34375,2706.24475,0.37,-2975.24999999996,-110.08424999999852,10997.968360857223,Stop Loss,7,2,False
2025-01-20 00:15:00,2025-01-20 03:00:00,SELL,2695.581,2699.025857142857,2699.025857142857,2685.246428571429,0.32,-3444.8571428570176,-110.23542857142456,10887.732932285799,Stop Loss,33,2,False
2025-01-20 03:00:00,2025-01-21 02:10:00,BUY,2699.311,2722.1361910000014,2691.7026029999997,2722.1361910000014,0.14,22825.19100000127,319.5526740000178,11207.285606285817,Take Profit,232,2,True
2025-01-21 02:15:00,2025-01-21 02:35:00,SELL,2720.705,2724.4538214285712,2724.4538214285712,2709.458535714286,0.3,-3748.8214285713184,-112.46464285713955,11094.820963428678,Stop Loss,4,2,False
2025-01-21 02:40:00,2025-01-21 09:10:00,BUY,2725.41,2718.24903,2718.24903,2746.8929099999996,0.15,-7160.969999999907,-107.4145499999986,10987.406413428678,Stop Loss,78,2,True
2025-01-21 09:15:00,2025-01-21 11:25:00,BUY,2720.596,2716.9286071428573,2716.9286071428573,2731.598178571428,0.3,-3667.3928571426586,-110.02178571427976,10877.384627714398,Stop Loss,26,2,False
2025-01-21 11:25:00,2025-01-21 12:35:00,SELL,2719.821,2726.6919679999996,2726.6919679999996,2699.2080960000008,0.16,-6870.967999999721,-109.93548799999553,10767.449139714403,Stop Loss,14,2,True
2025-01-21 12:35:00,2025-01-22 09:20:00,BUY,2726.093,2759.0984269999994,2715.091191,2759.0984269999994,0.1,33005.426999999596,330.054269999996,11097.503409714398,Take Profit,237,2,True
2025-01-22 09:35:00,2025-01-22 10:35:00,SELL,2759.782,2762.8970714285715,2762.8970714285715,2750.436785714286,0.36,-3115.0714285713548,-112.14257142856877,10985.36083828583,Stop Loss,12,2,False
2025-01-22 10:40:00,2025-01-22 12:30:00,BUY,2760.721,2752.6296150000003,2752.6296150000003,2784.995154999999,0.14,-8091.384999999718,-113.27938999999607,10872.081448285833,Stop Loss,22,2,True
2025-01-22 12:30:00,2025-01-24 02:00:00,SELL,2754.284,2764.0112499999996,2764.0112499999996,2725.1022500000017,0.11,-9727.249999999458,-106.99974999999404,10765.08169828584,Stop Loss,426,2,True
2025-01-24 02:25:00,2025-01-24 02:35:00,SELL,2768.506,2771.8424285714286,2771.8424285714286,2758.4967142857136,0.32,-3336.428571428769,-106.7657142857206,10658.315984000119,Stop Loss,2,2,False
2025-01-24 02:40:00,2025-01-27 01:40:00,BUY,2772.625,2764.986246,2764.986246,2795.541262,0.14,-7638.754000000063,-106.94255600000089,10551.373428000117,Stop Loss,263,2,True
2025-01-27 01:45:00,2025-01-27 02:00:00,BUY,2764.762,2761.7182857142857,2761.7182857142857,2773.8931428571436,0.35000000000000003,-3043.7142857144863,-106.53000000000704,10444.84342800011,Stop Loss,3,2,False
2025-01-27 02:25:00,2025-01-27 05:40:00,BUY,2757.824,2754.10025,2754.10025,2768.9952500000004,0.28,-3723.750000000109,-104.26500000000307,10340.578428000106,Stop Loss,39,2,False
2025-01-27 05:40:00,2025-01-27 09:05:00,SELL,2753.829,2761.5678089999997,2761.5678089999997,2730.6125730000017,0.13,-7738.808999999492,-100.6045169999934,10239.973911000114,Stop Loss,41,2,True
2025-01-27 09:15:00,2025-01-27 13:40:00,BUY,2760.369,2752.635609,2752.635609,2783.569173000001,0.13,-7733.391000000211,-100.53408300000274,10139.439828000111,Stop Loss,53,3,True
2025-01-27 13:45:00,2025-01-27 14:20:00,BUY,2755.427,2751.5445714285715,2751.5445714285715,2767.074285714286,0.26,-3882.4285714285907,-100.94314285714336,10038.496685142967,Stop Loss,7,2,False
2025-01-27 14:25:00,2025-01-27 14:30:00,BUY,2750.713,2746.0589285714286,2746.0589285714286,2764.675214285715,0.22,-4654.071428571569,-102.38957142857453,9936.107113714392,Stop Loss,1,2,False
2025-01-27 14:30:00,2025-01-28 16:45:00,SELL,2748.777,2759.0482919999995,2759.0482919999995,2717.9631240000017,0.1,-10271.291999999448,-102.71291999999448,9833.394193714397,Stop Loss,303,2,True
2025-01-28 17:00:00,2025-01-28 18:05:00,SELL,2758.247,2760.853464285714,2760.853464285714,2750.4276071428576,0.38,-2606.4642857140825,-99.04564285713514,9734.348550857263,Stop Loss,13,2,False
